H2,CH4,C2H2,C2H4,C2H6,CO,CO2,Status
14979,2606,12712,9288,668,3201,5470,D2
7621,810,2978,2210,431,1461,1582,D2
7881,3775,16355,9146,693,986,1480,D2
5331,3247,8579,3463,394,864,1547,D2
2438,3792,20431,9736,1055,539,3596,D2
16841,4453,13113,12383,881,7554,5130,D2
5074,3824,10583,9983,714,3999,2154,D2
13959,3095,22418,19098,1454,2477,7776,D2
8279,3708,9187,8161,892,907,1209,D2
8334,2828,14909,5678,606,2346,6221,D2
15635,3090,8763,11876,519,1650,2682,D2
16526,3597,17076,2083,462,2654,2201,D2
18557,3238,11899,13080,643,796,1408,D2
8030,4602,15086,10263,1269,8443,4586,D2
2657,560,2221,4896,291,2421,3804,D2
4379,1645,4261,2831,299,998,9067,D2
11681,2703,8742,9277,501,676,3629,D2
5311,3386,19067,10734,603,2360,1519,D2
12120,3687,10344,6692,440,1654,587,D2
6438,4291,16750,8132,656,854,9529,D2
6032,1865,5439,2642,382,117,360,D2
13148,5588,22961,16900,1234,5945,5785,D2
1886,4212,14246,16356,867,740,904,D2
7810,2170,11642,3885,332,2135,10040,D2
9864,3941,13198,2585,477,684,3176,D2
15088,4184,14210,8762,868,2009,3638,D2
5127,2387,13087,4875,443,2132,1601,D2
6299,931,4710,2255,295,52,1566,D2
15998,4219,19304,8514,820,3038,2771,D2
10375,3156,15971,5809,932,2331,605,D2
16887,6042,23471,5326,1147,1044,604,D2
13402,2742,16492,5634,562,1739,3498,D2
11336,5473,23862,13831,732,3703,4802,D2
7519,1107,3004,609,356,626,3078,D2
7227,3752,15182,12149,222,365,90,D2
4337,2236,7184,9024,258,209,177,D2
7179,1417,5980,4440,326,1055,5059,D2
9789,2320,6542,9783,545,115,166,D2
3043,2861,12165,16987,449,3740,2483,D2
10516,4117,9269,9526,794,2519,5435,D2
7894,3503,19822,10253,851,5064,9834,D2
6189,2090,12610,12137,355,1847,4836,D2
1823,2006,13907,12458,647,737,124,D2
8395,1697,11805,6114,690,835,2401,D2
7869,2618,9092,2670,634,444,3613,D2
11362,1905,5482,2994,429,1413,4399,D2
4556,1262,5099,7578,390,850,3441,D2
4797,2717,10921,7654,357,3560,4190,D2
5617,2429,17126,15277,536,733,1793,D2
18195,2887,15061,9970,398,1931,6007,D2
2077,1675,8021,5445,584,2319,5352,D2
13895,2621,10507,4813,681,1177,1440,D2
17686,2365,8569,7167,620,4449,11964,D2
12167,2876,9959,2394,529,1354,281,D2
4353,5086,31411,10183,752,748,5048,D2
11320,2774,15136,5983,322,1547,3960,D2
13797,6630,33378,10083,775,3528,492,D2
6762,3572,16752,1631,395,1594,257,D2
9316,4812,24075,11652,624,6249,4119,D2
14568,2660,9798,5192,548,2144,6262,D2
8696,3659,15406,5606,543,682,689,D2
8434,983,3138,5174,370,2171,968,D2
5247,962,7689,9899,352,3676,1575,D2
1771,2145,11710,9406,547,63,6031,D2
9587,2002,7725,12952,699,1728,925,D2
1632,1821,10012,3049,419,1816,5592,D2
12430,2953,22830,9110,590,441,2255,D2
13752,5508,22634,14660,1484,3881,5487,D2
12554,3443,18290,11572,871,346,512,D2
4815,832,2689,2164,247,561,1927,D2
17023,5719,26356,11691,740,2711,1606,D2
9837,3445,11078,6058,467,6021,13465,D2
8321,5009,23891,5587,698,852,2183,D2
7587,3852,16775,16516,991,858,3691,D2
15213,6452,24381,8614,885,3260,3002,D2
11198,910,3297,1628,343,1187,2350,D2
3758,426,1395,2277,474,2881,4997,D2
3582,1963,9760,4202,353,2120,115,D2
2588,1691,3216,1454,408,2964,9590,D2
13620,4180,16863,9824,979,5132,10374,D2
12242,2359,11552,16257,890,3854,7349,D2
18021,2747,8150,4933,513,710,967,D2
5875,1271,8866,8266,537,1304,5066,D2
15639,4524,15422,6101,708,1084,860,D2
19783,7651,30697,11993,738,2129,856,D2
8218,4566,14821,12215,723,1546,207,D2
9127,2258,7729,6996,437,871,2160,D2
14199,5684,18410,17448,773,5930,3832,D2
1073,1239,8412,1619,212,217,773,D2
15089,4999,24386,13321,1292,4361,7354,D2
14167,4084,16238,10934,1194,5918,6945,D2
14787,3287,9910,7600,655,590,2455,D2
5845,2616,6464,2476,231,635,2492,D2
4669,1015,5255,10276,551,1789,5431,D2
19676,3408,11863,15233,833,3844,3319,D2
19006,2554,9311,13770,653,2227,6722,D2
7899,2888,14766,5576,730,1726,5696,D2
15296,3042,18870,12135,565,2455,1526,D2
10882,4587,19988,12216,1383,1648,3615,D2
5945,3631,13910,8245,700,1089,4326,D2
8907,4108,19357,14708,1120,2590,11010,D2
5844,2578,12800,10850,404,1429,1754,D2
7288,2925,14535,5642,488,1185,18780,D2
4779,3237,17232,7661,1062,2224,14275,D2
9961,7129,30502,11255,941,640,3888,D2
10069,2967,14387,7360,682,2432,12231,D2
17995,5214,19862,10288,1150,1830,2106,D2
12057,3720,14064,9081,546,1645,160,D2
8910,2012,12884,9797,486,1735,1534,D2
11504,3860,18337,10580,512,2054,803,D2
1842,980,3540,1769,301,1487,9608,D2
17612,5701,28848,12219,1469,6823,11177,D2
10905,1903,6677,1803,612,938,5191,D2
4646,2662,9081,2200,539,102,849,D2
3165,1607,5368,5598,489,1865,5854,D2
15161,4511,20155,12073,809,823,1131,D2
9937,3383,16544,8599,782,2109,10728,D2
7054,1924,8711,13272,888,1486,3633,D2
14778,2105,7013,6346,538,219,631,D2
4688,3930,17206,13563,769,196,3567,D2
8568,4743,21630,14975,570,758,906,D2
11634,4175,23682,9490,814,1378,1350,D2
19295,2351,6903,5929,1018,1067,18458,D2
14476,2305,8297,6652,511,7505,10004,D2
2039,1432,2487,2904,420,1172,167,D2
13398,3900,15871,8467,772,2860,2360,D2
5933,3040,17061,8629,1065,8503,14009,D2
5713,3050,11742,3800,330,145,2359,D2
5483,1076,6114,1625,566,3953,6528,D2
9637,3837,11774,6357,433,1126,1377,D2
14482,3410,14867,11024,1040,4373,9495,D2
9652,2911,8704,6147,707,4398,7844,D2
9658,2332,9055,7312,659,206,371,D2
11150,1890,10411,7183,471,1753,12247,D2
6607,1623,4131,968,386,1597,4013,D2
15986,3953,13612,19560,750,3826,1782,D2
13227,1275,4038,5891,410,387,3600,D2
13693,2752,12542,9927,610,2786,4404,D2
8215,6488,29692,11991,848,447,475,D2
13161,4435,18147,4320,787,2933,1811,D2
9171,6799,22671,18278,1247,472,349,D2
19611,3679,11753,10692,983,4828,14623,D2
1979,1778,7142,6805,329,148,1983,D2
17310,3174,6071,8213,711,1168,1097,D2
7504,1715,6129,5728,777,1834,6392,D2
4678,1352,3250,823,649,3738,6401,D2
19639,3979,23284,7450,582,2889,818,D2
9802,2787,16268,7605,930,3342,6357,D2
8449,3394,10232,5393,522,3511,10939,D2
8822,2538,11022,9627,968,3394,10870,D2
9379,3602,16761,17025,928,3683,12927,D2
7027,1709,8400,10503,530,1861,10340,D2
15083,5456,28279,13274,1185,2879,12346,D2
6945,2552,11149,11634,688,1245,5996,D2
3005,1965,12697,10855,541,3755,12457,D2
13348,6845,34511,15419,1136,2437,2344,D2
15999,4275,19470,9391,633,894,2577,D2
18455,2570,11842,5142,798,2508,5012,D2
13880,5617,22227,13409,1491,4446,6011,D2
15920,3473,14971,17751,684,2905,1176,D2
12856,5122,24847,9722,442,1125,2793,D2
12734,5854,27678,16395,905,2822,1159,D2
6866,2102,10133,8250,741,918,1273,D2
6676,1794,5531,7171,664,1718,7956,D2
10187,2832,12255,7845,669,4809,6045,D2
11071,4464,25509,9123,692,3544,9871,D2
8857,3292,18045,11804,464,567,1300,D2
11235,3635,14177,10697,564,1385,419,D2
18312,4645,20251,15401,856,2283,7085,D2
8270,1759,5682,4163,865,5592,14186,D2
12902,4144,16427,5875,587,488,2334,D2
12411,2778,16151,11955,929,912,907,D2
15441,6881,37300,22975,1400,2721,5850,D2
5474,1875,9732,5771,351,2472,1806,D2
17240,3113,12108,12435,899,1675,3771,D2
15546,6061,26844,15272,1593,3787,2362,D2
7037,2520,13006,6409,805,2125,1020,D2
5795,1755,5961,9666,525,1195,19438,D2
3699,1537,2942,1826,277,3286,2487,D2
12904,737,4765,3343,532,2514,15603,D2
19820,5258,21189,16297,976,5579,1692,D2
4088,1128,7424,5515,317,2382,4696,D2
15565,2691,7383,10810,819,3367,6523,D2
12525,3022,19488,8104,786,3467,4170,D2
13916,3847,18668,17049,986,4150,13278,D2
18766,5234,16443,10805,553,1482,2324,D2
19189,5288,21418,16284,1140,4287,6460,D2
13825,5043,14284,12512,1013,4551,7731,D2
7206,1196,2112,5977,560,1805,4418,D2
10473,3281,17534,4276,631,1639,1756,D2
5494,2942,9357,5489,423,1936,7093,D2
14112,2815,10988,5627,720,2740,5789,D2
3797,3080,10170,4270,337,2765,10730,D2
17740,6197,19818,14318,1172,2863,8778,D2
3247,1893,8800,4196,674,3065,4778,D2
7239,4293,16714,10493,602,3962,7782,D2
16308,5148,19721,11905,645,260,873,D2
2381,1392,6838,3528,418,753,3702,D2
7243,1538,8272,7427,652,2403,1083,D2
13146,3188,11384,9133,767,3078,6437,D2
18305,3677,14657,10609,1236,1526,13644,D2
10872,3932,23821,15138,957,764,2567,D2
14194,2263,12038,10662,575,4459,5291,D2
11971,4659,20076,11609,1021,1320,356,D2
12414,2290,14637,8754,629,377,1642,D2
8175,3467,18149,10120,980,5216,2566,D2
16085,4878,25107,17189,1376,1601,9222,D2
7601,3788,25425,13424,903,729,912,D2
18646,7795,42198,22405,1850,5794,8956,D2
18070,8080,32605,23147,1148,3849,5388,D2
11331,5199,21998,6277,876,813,3605,D2
9941,7317,25700,15542,1431,3523,4806,D2
16377,2666,8638,16099,894,5247,3673,D2
17281,2982,14164,6403,718,7012,20000,D2
4112,2799,10815,6618,498,585,141,D2
14379,3306,16445,15498,884,4167,12195,D2
13617,4333,19742,7315,757,2692,669,D2
12122,5230,20683,15986,632,420,268,D2
10997,5897,14130,12870,1005,2258,5055,D2
13622,2573,8964,6688,660,1541,4201,D2
15592,5282,27419,10629,915,883,2799,D2
12018,5667,29219,23083,1677,4101,4891,D2
6936,4352,17026,16418,889,1364,500,D2
19184,3413,20736,14912,863,1598,2679,D2
16867,5264,23414,13004,1125,1576,1660,D2
8203,784,3005,4546,434,1341,3021,D2
6847,4563,12366,7945,827,1003,1354,D2
9452,4209,19223,16940,947,2705,7689,D2
3483,4541,22021,12320,753,2536,884,D2
19333,5500,12158,5697,785,1623,282,D2
12105,4523,19321,11970,831,874,1555,D2
13870,4009,21662,15726,680,5755,12500,D2
13902,4722,25390,12427,1341,7249,6697,D2
11167,4269,17197,17495,1353,696,744,D2
18679,3322,13634,12331,1255,8273,19519,D2
15498,6330,26441,10559,1263,4502,9227,D2
16911,3225,20526,18717,845,2407,10081,D2
19752,7245,29721,16296,1115,3530,4424,D2
13840,6853,27736,17399,1285,6460,5314,D2
9183,4550,24632,14751,754,1279,5447,D2
7034,4777,19162,14689,1054,5150,14134,D2
12504,4441,22290,8609,1001,4771,7239,D2
17905,4865,19531,9670,860,1903,418,D2
5613,3246,12005,8082,823,2104,16854,D2
16882,3308,22753,3685,642,1815,4449,D2
12320,8536,34793,14987,1267,6062,3686,D2
19502,5100,27834,15090,1317,3536,8825,D2
7825,2262,5183,5901,716,1019,1129,D2
17968,7056,28348,16008,1328,4981,4771,D2
17383,6604,28387,17041,1250,628,1078,D2
13602,6200,29124,15076,989,2594,6800,D2
6746,2300,16854,9847,886,1996,4415,D2
8140,1722,5081,6431,425,639,626,D2
12804,5714,26680,14159,788,1417,1776,D2
19083,6266,27161,15319,1262,3610,7183,D2
14274,5629,18557,7231,1259,7077,5497,D2
9066,3527,17707,6289,729,1310,4276,D2
3430,3696,7053,5217,817,6508,6273,D2
14664,3626,11827,10905,722,5263,5767,D2
10491,2938,14255,11663,614,3401,10171,D2
5048,4772,18409,6214,672,1061,279,D2
11442,5749,30555,17344,1814,4834,4641,D2
11732,2838,20669,8480,601,1465,7121,D2
5900,4445,16702,3672,628,1198,690,D2
13553,2375,5437,4111,661,5249,4397,D2
11327,1836,3144,5188,795,3281,7062,D2
14005,4394,18153,14619,1189,2134,3090,D2
8960,5477,24763,16641,1215,2883,8725,D2
13292,5240,22717,15466,1060,2513,1311,D2
18043,3836,17107,24860,1048,2611,4240,D2
4207,5037,27979,18516,952,4014,3486,D2
9604,2852,13004,5215,781,3364,2857,D2
9175,3482,17858,10735,663,3327,2724,D2
9045,5733,16888,8712,961,2687,9272,D2
17934,4796,19758,12588,972,3712,338,D2
9953,6239,15224,5039,855,3921,9476,D2
14014,2731,19827,7515,970,2229,1959,D2
9001,4656,14881,9267,824,3123,2328,D2
7389,4226,24115,5894,879,380,3513,D2
14230,1909,7560,8733,859,3416,15906,D2
12020,2438,10953,3689,793,1169,5775,D2
13383,3359,13700,9345,637,1664,1810,D2
8499,3401,17601,8151,792,2954,3242,D2
11496,1620,2510,5001,702,1532,11817,D2
5530,2084,7882,8205,873,2388,1619,D2
19633,4049,22239,2638,579,3896,13785,D2
15616,3856,20018,12833,969,1782,4613,D2
1209,1358,9502,7335,533,2899,2125,D2
7211,2307,7120,3666,450,665,1314,D2
7254,3523,23706,6555,1133,5801,5625,D2
4670,2386,14716,15084,1079,4770,18102,D2
12751,3373,21431,15000,736,4190,12716,D2
16076,4120,14353,11650,993,2326,3515,D2
3383,2690,10577,10724,588,4697,4809,D2
17894,7368,25096,10579,956,2909,1538,D2
17753,7875,41782,11630,1111,321,265,D2
18815,5942,17075,11695,1180,4836,6243,D2
16373,4106,21689,9725,816,2380,1043,D2
11905,3991,15395,14098,623,1288,10801,D2
8213,3933,10426,7559,749,945,899,D2
18500,5634,14056,9869,1210,6878,19081,D2
17141,9571,31668,20385,1389,2991,4805,D2
1674,736,4824,7751,573,657,3470,D2
17469,2711,8095,9640,528,636,3557,D2
6561,3964,17883,9497,834,693,3531,D2
7398,3045,15332,7829,742,7379,4735,D2
14935,4614,16282,10045,810,2434,2572,D2
12924,1879,6323,4651,494,3669,5381,D2
14822,7248,24928,8790,1418,2468,1231,D2
17138,4986,23729,15188,1223,1765,5580,D2
16825,6039,30977,7916,1159,536,2380,D2
18174,8183,36121,20580,1618,4788,11598,D2
16215,4525,26767,12177,887,4057,9770,D2
10667,2922,10627,8455,1056,2583,13452,D2
13681,3272,7554,13427,689,202,2625,D2
11036,2216,11625,6204,369,2601,3495,D2
8659,3455,12174,8160,717,511,348,D2
19947,2845,10884,11990,1004,4848,15781,D2
14897,9402,34022,18615,1168,2197,3747,D2
4262,3434,11126,9215,727,1971,4849,D2
17592,7206,26076,18690,1141,2042,945,D2
12514,6680,22841,7925,872,5163,3384,D2
15064,5765,19913,16911,1422,5984,10983,D2
11599,1681,11828,6111,862,6557,10268,D2
15842,5294,13759,9539,939,807,1747,D2
15352,2099,6289,9327,1109,1633,5749,D2
8897,4757,20160,8378,1156,2260,2542,D2
4265,1907,5808,1245,424,1395,422,D2
8594,4355,24670,7588,728,1989,986,D2
12709,6071,24346,17054,1471,3655,7858,D2
16609,6984,31570,13038,807,1587,663,D2
9976,6410,32300,24838,1831,3067,7937,D2
17028,4948,19981,20488,1039,707,9486,D2
16218,4642,17012,5578,703,1530,2917,D2
16781,4902,21381,11221,974,2088,2082,D2
18358,3825,15080,9304,1496,2726,8340,D2
16003,4840,27547,7767,1059,240,255,D2
15760,846,5502,7170,503,3570,6504,D2
19501,6784,27328,13786,1193,298,852,D2
13913,3269,12475,8066,825,3406,2198,D2
6304,2502,8250,9728,818,5067,10354,D2
8042,2905,11657,2267,609,7231,9999,D2
17969,8829,39106,7101,922,2102,5039,D2
19732,5162,18457,12240,864,2415,11096,D2
19843,5531,20066,17774,1208,3441,3401,D2
17768,3667,9525,1967,1045,2081,3982,D2
7616,2283,7210,4848,506,1053,722,D2
11784,2280,10071,9992,621,619,1867,D2
8721,2391,7014,9838,597,1818,14404,D2
14120,5462,22205,14614,1043,1163,4519,D2
17652,2347,16001,11551,1137,5885,6849,D2
9003,3823,11578,13247,840,475,1339,D2
10888,3845,16624,4456,779,2187,3718,D2
17180,2252,11191,11104,1113,3466,10997,D2
16271,4150,17366,9194,1224,7399,11230,D2
13350,4250,26647,10300,1132,2959,4996,D2
17630,3044,13311,10341,975,3936,16685,D2
10599,4821,19754,15157,938,3381,3208,D2
14031,6349,22639,19518,1532,3221,13021,D2
8090,6151,21792,14858,1135,3049,1108,D2
4692,5524,29874,13327,1146,3750,4216,D2
19389,5732,19798,11594,1441,2835,8181,D2
11980,4329,25816,10226,1104,270,10299,D2
19749,9327,44416,20838,1825,1955,1842,D2
11132,2037,10007,8953,900,7915,18240,D2
13973,3078,13007,5676,709,721,2934,D2
18730,3605,10783,12594,576,251,1362,D2
5129,4197,19999,9007,1080,5796,10503,D2
13062,3715,10182,7888,784,7796,11399,D2
15015,6362,23528,8949,1025,750,149,D2
17939,7731,34689,13470,1515,4187,8680,D2
17674,4735,25794,17525,1440,2764,7718,D2
